date;heure;RUR-SE;AUT;VITRY;NEUIL;EIFF3;AUB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
07/01/2019;4;1;1;2;3;n/d;2
07/01/2019;5;1;2;2;3;n/d;3
07/01/2019;6;1;3;2;3;n/d;2
07/01/2019;7;1;4;2;3;n/d;2
07/01/2019;8;1;5;2;3;n/d;3
07/01/2019;9;1;5;3;5;n/d;4
07/01/2019;10;1;4;3;4;n/d;4
07/01/2019;11;1;4;3;4;n/d;4
07/01/2019;12;1;3;3;4;n/d;5
07/01/2019;13;1;3;3;3;n/d;4
07/01/2019;14;1;2;3;4;n/d;3
07/01/2019;15;1;3;2;4;n/d;2
07/01/2019;16;1;3;2;3;n/d;2
07/01/2019;17;1;2;2;3;n/d;2
07/01/2019;18;1;2;2;2;n/d;2
07/01/2019;19;1;2;2;2;n/d;2
07/01/2019;20;1;2;2;3;n/d;2
07/01/2019;21;1;1;2;3;n/d;2
07/01/2019;22;1;1;2;3;n/d;2
07/01/2019;23;1;0;2;2;n/d;2
07/01/2019;24;1;0;3;2;n/d;2
08/01/2019;1;1;0;2;2;n/d;1
08/01/2019;2;1;0;2;2;n/d;2
08/01/2019;3;1;0;2;2;n/d;1
08/01/2019;4;1;0;3;2;n/d;4
08/01/2019;5;1;1;3;1;n/d;7
08/01/2019;6;0;1;3;3;n/d;3
08/01/2019;7;0;2;3;3;n/d;2
08/01/2019;8;1;2;3;2;n/d;2
08/01/2019;9;1;2;4;1;n/d;2
08/01/2019;10;1;2;4;2;n/d;2
08/01/2019;11;1;2;4;2;n/d;2
08/01/2019;12;1;2;5;2;n/d;2
08/01/2019;13;1;2;4;1;n/d;2
08/01/2019;14;1;2;4;2;n/d;2
08/01/2019;15;1;1;4;2;n/d;1
08/01/2019;16;1;2;3;2;n/d;2
08/01/2019;17;0;2;3;3;n/d;2
08/01/2019;18;1;2;4;2;n/d;1
08/01/2019;19;1;2;4;2;n/d;2
08/01/2019;20;1;2;4;2;n/d;2
08/01/2019;21;1;2;3;2;n/d;2
08/01/2019;22;1;2;3;3;n/d;2
08/01/2019;23;1;1;3;3;n/d;2
08/01/2019;24;1;1;3;1;n/d;1
09/01/2019;1;1;1;3;2;n/d;2
09/01/2019;2;1;0;4;1;n/d;2
09/01/2019;3;1;0;4;2;n/d;1
09/01/2019;4;1;0;3;2;n/d;1
09/01/2019;5;1;1;3;1;n/d;2
09/01/2019;6;1;2;4;1;n/d;2
09/01/2019;7;1;2;4;2;n/d;2
09/01/2019;8;1;3;3;2;n/d;2
09/01/2019;9;1;n/d;4;2;n/d;2
09/01/2019;10;1;3;3;1;n/d;1
09/01/2019;11;1;n/d;1;1;n/d;1
09/01/2019;12;1;2;1;1;n/d;1
09/01/2019;13;1;1;2;1;n/d;2
09/01/2019;14;1;2;2;1;n/d;n/d
09/01/2019;15;1;2;2;1;n/d;n/d
09/01/2019;16;1;2;1;1;n/d;n/d
09/01/2019;17;1;3;1;1;n/d;2
09/01/2019;18;1;2;1;1;n/d;1
09/01/2019;19;1;2;1;1;n/d;2
09/01/2019;20;1;2;1;1;n/d;2
09/01/2019;21;1;2;2;1;n/d;2
09/01/2019;22;1;2;2;1;n/d;2
09/01/2019;23;1;4;2;1;n/d;2
09/01/2019;24;1;2;2;1;n/d;1
10/01/2019;1;1;2;3;1;n/d;2
10/01/2019;2;2;1;3;1;n/d;1
10/01/2019;3;2;1;3;1;n/d;2
10/01/2019;4;1;1;3;1;n/d;2
10/01/2019;5;1;2;3;2;n/d;2
10/01/2019;6;1;3;3;2;n/d;2
10/01/2019;7;1;5;4;2;n/d;2
10/01/2019;8;1;3;3;2;n/d;3
10/01/2019;9;2;3;4;2;n/d;3
10/01/2019;10;2;3;4;2;n/d;3
10/01/2019;11;2;4;n/d;2;n/d;3
10/01/2019;12;2;5;4;2;n/d;3
10/01/2019;13;2;5;6;2;n/d;3
10/01/2019;14;2;4;4;2;n/d;3
10/01/2019;15;2;3;4;2;n/d;3
10/01/2019;16;2;3;3;2;n/d;2
10/01/2019;17;3;4;3;1;n/d;3
10/01/2019;18;3;4;3;2;n/d;2
10/01/2019;19;3;3;3;2;n/d;3
10/01/2019;20;3;3;3;2;n/d;2
10/01/2019;21;2;2;3;2;n/d;2
10/01/2019;22;1;1;3;2;n/d;2
10/01/2019;23;1;2;2;2;n/d;2
10/01/2019;24;2;2;2;1;n/d;2
11/01/2019;1;1;2;3;3;n/d;3
11/01/2019;2;1;2;3;3;n/d;2
11/01/2019;3;1;1;3;2;n/d;4
11/01/2019;4;1;2;3;3;n/d;6
11/01/2019;5;1;3;3;3;n/d;3
11/01/2019;6;1;4;3;3;n/d;3
11/01/2019;7;1;4;2;4;n/d;3
11/01/2019;8;1;4;3;3;n/d;3
11/01/2019;9;1;4;2;3;n/d;3
11/01/2019;10;1;3;2;3;n/d;3
11/01/2019;11;1;3;2;3;n/d;4
11/01/2019;12;1;4;3;3;n/d;3
11/01/2019;13;1;3;2;2;n/d;3
11/01/2019;14;1;3;3;2;n/d;3
11/01/2019;15;1;3;3;2;n/d;2
11/01/2019;16;1;3;3;4;n/d;3
11/01/2019;17;1;3;3;3;n/d;3
11/01/2019;18;1;3;3;2;n/d;3
11/01/2019;19;1;3;3;2;n/d;2
11/01/2019;20;1;3;3;2;n/d;2
11/01/2019;21;1;3;3;2;n/d;2
11/01/2019;22;1;2;3;2;n/d;2
11/01/2019;23;1;2;3;3;n/d;2
11/01/2019;24;1;2;4;3;n/d;2
12/01/2019;1;1;2;0;2;n/d;2
12/01/2019;2;1;2;0;2;n/d;2
12/01/2019;3;1;1;0;3;n/d;4
12/01/2019;4;1;1;0;3;n/d;3
12/01/2019;5;1;1;0;3;n/d;3
12/01/2019;6;1;1;0;4;n/d;3
12/01/2019;7;1;2;0;3;n/d;3
12/01/2019;8;1;2;0;4;n/d;3
12/01/2019;9;1;2;0;4;n/d;3
12/01/2019;10;1;2;0;4;n/d;2
12/01/2019;11;1;2;0;3;n/d;2
12/01/2019;12;1;2;0;3;n/d;3
12/01/2019;13;1;2;0;3;n/d;2
12/01/2019;14;1;2;0;2;n/d;3
12/01/2019;15;1;2;0;4;n/d;2
12/01/2019;16;1;2;0;3;n/d;2
12/01/2019;17;1;2;0;3;n/d;2
12/01/2019;18;1;2;0;2;n/d;2
12/01/2019;19;1;2;0;3;n/d;2
12/01/2019;20;1;1;0;4;n/d;2
12/01/2019;21;1;1;0;3;n/d;6
12/01/2019;22;1;1;0;2;n/d;7
12/01/2019;23;1;1;0;3;n/d;10
12/01/2019;24;1;1;0;3;n/d;8
13/01/2019;1;1;0;0;1;n/d;8
13/01/2019;2;1;0;0;1;n/d;8
13/01/2019;3;1;n/d;1;1;n/d;11
13/01/2019;4;1;n/d;0;0;n/d;17
13/01/2019;5;1;n/d;1;1;n/d;13
13/01/2019;6;1;n/d;1;2;n/d;13
13/01/2019;7;0;n/d;1;1;n/d;7
13/01/2019;8;0;0;1;1;n/d;4
13/01/2019;9;1;0;1;2;n/d;6
13/01/2019;10;1;1;1;1;n/d;4
13/01/2019;11;1;0;1;1;n/d;9
13/01/2019;12;0;1;2;2;n/d;11
13/01/2019;13;0;0;2;2;n/d;11
13/01/2019;14;0;1;2;2;n/d;9
13/01/2019;15;1;0;2;2;n/d;8
13/01/2019;16;0;1;2;1;n/d;3
13/01/2019;17;0;1;2;1;n/d;3
13/01/2019;18;0;0;2;1;n/d;3
13/01/2019;19;0;1;2;1;n/d;7
13/01/2019;20;1;0;2;2;n/d;9
13/01/2019;21;1;0;2;1;n/d;7
13/01/2019;22;1;0;2;1;n/d;7
13/01/2019;23;0;0;2;1;n/d;9
13/01/2019;24;1;0;3;1;n/d;4
14/01/2019;1;1;0;1;1;n/d;3
14/01/2019;2;0;0;2;0;n/d;3
14/01/2019;3;1;0;2;1;n/d;2
14/01/2019;4;0;0;2;0;n/d;1
14/01/2019;5;0;1;2;2;n/d;1
14/01/2019;6;1;1;2;0;n/d;1
14/01/2019;7;1;2;2;1;n/d;1
14/01/2019;8;1;1;2;2;n/d;1
14/01/2019;9;1;2;2;1;n/d;1
14/01/2019;10;1;2;2;1;n/d;1
14/01/2019;11;1;2;2;0;n/d;1
14/01/2019;12;1;2;2;1;n/d;1
14/01/2019;13;1;1;2;1;n/d;1
14/01/2019;14;1;1;2;1;n/d;1
14/01/2019;15;1;1;2;2;n/d;1
14/01/2019;16;1;2;1;2;n/d;1
14/01/2019;17;1;2;1;2;n/d;1
14/01/2019;18;1;2;2;1;n/d;1
14/01/2019;19;1;2;2;0;n/d;1
14/01/2019;20;1;2;1;1;n/d;1
14/01/2019;21;1;2;1;2;n/d;2
14/01/2019;22;1;1;1;1;n/d;1
14/01/2019;23;1;1;1;1;n/d;2
14/01/2019;24;1;1;1;2;n/d;1
15/01/2019;1;1;0;0;2;n/d;1
15/01/2019;2;1;0;0;2;n/d;2
15/01/2019;3;1;0;0;1;n/d;2
15/01/2019;4;1;1;0;2;n/d;2
15/01/2019;5;1;2;0;2;n/d;4
15/01/2019;6;1;3;0;3;n/d;4
15/01/2019;7;1;4;0;2;n/d;3
15/01/2019;8;1;3;0;3;n/d;3
15/01/2019;9;1;3;0;3;n/d;2
15/01/2019;10;1;3;0;3;n/d;2
15/01/2019;11;1;3;0;3;n/d;2
15/01/2019;12;1;3;0;3;n/d;2
15/01/2019;13;1;2;0;2;n/d;2
15/01/2019;14;1;3;0;3;n/d;1
15/01/2019;15;1;3;0;3;n/d;2
15/01/2019;16;1;3;0;2;n/d;1
15/01/2019;17;1;3;0;1;n/d;1
15/01/2019;18;1;3;0;2;n/d;1
15/01/2019;19;1;2;0;3;n/d;1
15/01/2019;20;1;2;0;3;n/d;1
15/01/2019;21;1;1;0;2;n/d;1
15/01/2019;22;1;1;0;1;n/d;1
15/01/2019;23;1;1;0;1;n/d;1
15/01/2019;24;1;1;0;1;n/d;1
16/01/2019;1;1;1;1;1;n/d;1
16/01/2019;2;1;0;1;1;n/d;1
16/01/2019;3;1;0;1;1;n/d;1
16/01/2019;4;1;1;1;2;n/d;1
16/01/2019;5;1;2;1;1;n/d;1
16/01/2019;6;1;4;1;2;n/d;2
16/01/2019;7;1;3;1;1;n/d;3
16/01/2019;8;1;4;1;2;n/d;3
16/01/2019;9;1;5;1;3;n/d;3
16/01/2019;10;1;4;2;1;n/d;4
16/01/2019;11;1;3;2;0;n/d;3
16/01/2019;12;1;2;2;1;n/d;2
16/01/2019;13;1;2;0;1;n/d;1
16/01/2019;14;1;2;0;0;n/d;1
16/01/2019;15;1;2;0;0;n/d;1
16/01/2019;16;1;2;0;0;n/d;1
16/01/2019;17;1;1;0;0;n/d;1
16/01/2019;18;1;1;0;0;n/d;1
16/01/2019;19;1;1;0;0;n/d;1
16/01/2019;20;1;1;0;0;n/d;1
16/01/2019;21;1;1;0;1;n/d;1
16/01/2019;22;1;0;0;0;n/d;1
16/01/2019;23;1;0;0;0;n/d;1
16/01/2019;24;1;0;0;0;n/d;1
17/01/2019;1;1;0;0;2;n/d;1
17/01/2019;2;1;0;1;2;n/d;2
17/01/2019;3;1;0;1;1;n/d;1
17/01/2019;4;1;0;1;3;n/d;1
17/01/2019;5;1;1;1;3;n/d;1
17/01/2019;6;1;2;1;3;n/d;1
17/01/2019;7;1;2;1;2;n/d;1
17/01/2019;8;1;2;1;2;n/d;1
17/01/2019;9;1;2;1;2;n/d;1
17/01/2019;10;1;2;1;2;n/d;1
17/01/2019;11;1;2;2;3;n/d;2
17/01/2019;12;1;2;2;3;n/d;1
17/01/2019;13;1;2;2;2;n/d;1
17/01/2019;14;1;2;2;3;n/d;2
17/01/2019;15;1;2;2;2;n/d;1
17/01/2019;16;1;2;2;2;n/d;2
17/01/2019;17;1;2;2;3;n/d;1
17/01/2019;18;0;2;2;2;n/d;1
17/01/2019;19;1;2;2;2;n/d;1
17/01/2019;20;1;3;2;2;n/d;1
17/01/2019;21;1;3;2;3;n/d;1
17/01/2019;22;1;2;2;3;n/d;1
17/01/2019;23;1;2;1;2;n/d;1
17/01/2019;24;1;3;1;3;n/d;1
18/01/2019;1;1;2;3;2;n/d;2
18/01/2019;2;1;2;3;3;n/d;2
18/01/2019;3;1;1;4;3;n/d;2
18/01/2019;4;1;2;2;3;n/d;2
18/01/2019;5;1;3;2;3;n/d;2
18/01/2019;6;1;5;3;4;n/d;3
18/01/2019;7;1;7;4;3;n/d;4
18/01/2019;8;1;6;4;4;n/d;4
18/01/2019;9;1;8;4;5;n/d;6
18/01/2019;10;1;6;5;5;n/d;9
18/01/2019;11;1;3;3;4;n/d;9
18/01/2019;12;1;3;6;3;n/d;4
18/01/2019;13;2;3;6;3;n/d;3
18/01/2019;14;2;3;3;4;n/d;5
18/01/2019;15;2;2;2;2;n/d;3
18/01/2019;16;2;1;2;2;n/d;2
18/01/2019;17;1;1;2;2;n/d;2
18/01/2019;18;1;1;2;2;n/d;2
18/01/2019;19;1;1;2;2;n/d;2
18/01/2019;20;1;1;1;3;n/d;2
18/01/2019;21;1;1;n/d;3;n/d;2
18/01/2019;22;1;1;n/d;2;n/d;2
18/01/2019;23;1;1;n/d;2;n/d;2
18/01/2019;24;1;0;n/d;2;n/d;2
19/01/2019;1;1;0;n/d;2;n/d;2
19/01/2019;2;1;0;n/d;2;n/d;2
19/01/2019;3;1;0;n/d;2;n/d;1
19/01/2019;4;1;0;n/d;2;n/d;1
19/01/2019;5;1;0;n/d;2;n/d;1
19/01/2019;6;1;0;n/d;2;n/d;1
19/01/2019;7;1;0;n/d;2;n/d;1
19/01/2019;8;1;0;n/d;2;n/d;1
19/01/2019;9;1;1;n/d;2;n/d;1
19/01/2019;10;1;1;n/d;2;n/d;2
19/01/2019;11;1;1;n/d;2;n/d;2
19/01/2019;12;1;1;n/d;2;n/d;2
19/01/2019;13;1;1;n/d;2;n/d;1
19/01/2019;14;1;1;n/d;1;n/d;1
19/01/2019;15;1;1;n/d;1;n/d;1
19/01/2019;16;1;1;n/d;1;n/d;1
19/01/2019;17;1;1;n/d;1;n/d;1
19/01/2019;18;1;1;n/d;1;n/d;1
19/01/2019;19;1;1;n/d;1;n/d;1
19/01/2019;20;1;1;n/d;1;n/d;1
19/01/2019;21;1;1;n/d;1;n/d;1
19/01/2019;22;1;0;n/d;1;n/d;1
19/01/2019;23;1;1;n/d;1;n/d;1
19/01/2019;24;1;1;n/d;1;n/d;1
20/01/2019;1;1;0;0;1;n/d;1
20/01/2019;2;1;0;1;1;n/d;1
20/01/2019;3;1;0;0;2;n/d;1
20/01/2019;4;1;1;0;1;n/d;1
20/01/2019;5;1;1;1;1;n/d;1
20/01/2019;6;1;1;1;1;n/d;1
20/01/2019;7;1;1;0;4;n/d;1
20/01/2019;8;1;1;1;6;n/d;1
20/01/2019;9;1;2;1;3;n/d;1
20/01/2019;10;1;2;1;2;n/d;1
20/01/2019;11;1;2;1;1;n/d;1
20/01/2019;12;1;2;1;1;n/d;1
20/01/2019;13;1;2;1;2;n/d;1
20/01/2019;14;1;2;1;2;n/d;1
20/01/2019;15;1;1;1;1;n/d;1
20/01/2019;16;1;2;1;1;n/d;1
20/01/2019;17;1;2;1;2;n/d;1
20/01/2019;18;1;1;1;2;n/d;1
20/01/2019;19;1;1;1;1;n/d;1
20/01/2019;20;1;1;1;2;n/d;1
20/01/2019;21;1;2;1;2;n/d;1
20/01/2019;22;1;2;1;2;n/d;1
20/01/2019;23;1;1;2;2;n/d;1
20/01/2019;24;1;1;3;3;n/d;2
21/01/2019;1;1;2;n/d;3;n/d;2
21/01/2019;2;1;2;n/d;2;n/d;2
21/01/2019;3;1;1;n/d;2;n/d;2
21/01/2019;4;2;1;n/d;3;n/d;2
21/01/2019;5;2;2;n/d;3;n/d;2
21/01/2019;6;2;3;n/d;3;n/d;2
21/01/2019;7;1;3;n/d;4;n/d;2
21/01/2019;8;1;4;n/d;4;n/d;3
21/01/2019;9;1;4;n/d;n/d;n/d;2
21/01/2019;10;2;4;n/d;3;n/d;3
21/01/2019;11;2;4;n/d;3;n/d;4
21/01/2019;12;3;8;n/d;8;n/d;3
21/01/2019;13;5;8;n/d;10;n/d;4
21/01/2019;14;2;8;n/d;11;n/d;4
21/01/2019;15;3;9;n/d;8;n/d;n/d
21/01/2019;16;2;6;n/d;6;n/d;3
21/01/2019;17;1;6;n/d;4;n/d;3
21/01/2019;18;1;6;n/d;5;n/d;4
21/01/2019;19;1;8;n/d;6;n/d;4
21/01/2019;20;1;7;n/d;5;n/d;5
21/01/2019;21;1;5;n/d;4;n/d;4
21/01/2019;22;1;2;n/d;3;n/d;3
21/01/2019;23;1;2;n/d;3;n/d;3
21/01/2019;24;1;1;n/d;2;n/d;2
22/01/2019;1;1;1;n/d;2;n/d;2
22/01/2019;2;1;1;n/d;2;n/d;2
22/01/2019;3;1;0;n/d;2;n/d;1
22/01/2019;4;1;0;n/d;1;n/d;1
22/01/2019;5;1;1;n/d;2;n/d;2
22/01/2019;6;1;1;n/d;2;n/d;1
22/01/2019;7;1;2;n/d;3;n/d;2
22/01/2019;8;1;2;n/d;2;n/d;2
22/01/2019;9;1;2;n/d;2;n/d;2
22/01/2019;10;1;2;n/d;2;n/d;2
22/01/2019;11;1;3;n/d;2;n/d;1
22/01/2019;12;1;2;n/d;2;n/d;1
22/01/2019;13;1;2;n/d;2;n/d;1
22/01/2019;14;1;2;n/d;2;n/d;1
22/01/2019;15;1;3;n/d;2;n/d;2
22/01/2019;16;1;3;n/d;2;n/d;1
22/01/2019;17;1;2;n/d;2;n/d;1
22/01/2019;18;1;1;n/d;1;n/d;1
22/01/2019;19;1;1;n/d;1;n/d;1
22/01/2019;20;1;1;n/d;1;n/d;1
22/01/2019;21;1;0;n/d;1;n/d;1
22/01/2019;22;1;0;n/d;1;n/d;1
22/01/2019;23;1;0;n/d;1;n/d;1
22/01/2019;24;1;0;n/d;1;n/d;0
23/01/2019;1;1;0;n/d;0;n/d;1
23/01/2019;2;1;0;n/d;0;n/d;0
23/01/2019;3;1;0;n/d;1;n/d;2
23/01/2019;4;0;0;n/d;1;n/d;2
23/01/2019;5;0;2;n/d;1;n/d;4
23/01/2019;6;1;3;n/d;2;n/d;2
23/01/2019;7;1;4;n/d;2;n/d;2
23/01/2019;8;1;3;n/d;2;n/d;4
23/01/2019;9;1;2;n/d;2;n/d;6
23/01/2019;10;1;2;n/d;1;n/d;4
23/01/2019;11;1;2;n/d;1;n/d;2
23/01/2019;12;1;3;n/d;1;n/d;2
23/01/2019;13;1;3;n/d;1;n/d;2
23/01/2019;14;1;2;n/d;1;n/d;2
23/01/2019;15;1;2;n/d;1;n/d;2
23/01/2019;16;1;2;n/d;1;n/d;2
23/01/2019;17;1;2;n/d;1;n/d;1
23/01/2019;18;1;1;n/d;1;n/d;1
23/01/2019;19;1;1;n/d;1;n/d;1
23/01/2019;20;1;2;n/d;1;n/d;1
23/01/2019;21;1;2;n/d;1;n/d;1
23/01/2019;22;1;2;n/d;1;n/d;1
23/01/2019;23;1;3;n/d;1;n/d;1
23/01/2019;24;1;1;n/d;2;n/d;2
24/01/2019;1;1;1;n/d;2;n/d;2
24/01/2019;2;1;0;n/d;2;n/d;1
24/01/2019;3;1;1;n/d;3;n/d;2
24/01/2019;4;2;1;n/d;2;n/d;3
24/01/2019;5;2;3;n/d;3;n/d;2
24/01/2019;6;2;5;n/d;3;n/d;3
24/01/2019;7;1;n/d;n/d;5;n/d;4
24/01/2019;8;1;n/d;n/d;4;n/d;4
24/01/2019;9;1;n/d;n/d;4;n/d;3
24/01/2019;10;1;n/d;n/d;5;n/d;3
24/01/2019;11;1;n/d;n/d;5;n/d;4
24/01/2019;12;1;n/d;4;5;n/d;4
24/01/2019;13;1;n/d;5;4;n/d;5
24/01/2019;14;n/d;n/d;4;4;n/d;4
24/01/2019;15;1;n/d;4;4;n/d;5
24/01/2019;16;1;n/d;4;3;n/d;5
24/01/2019;17;1;n/d;3;3;n/d;4
24/01/2019;18;1;n/d;2;3;n/d;3
24/01/2019;19;1;n/d;2;3;n/d;3
24/01/2019;20;1;n/d;2;3;n/d;3
24/01/2019;21;1;n/d;2;3;n/d;2
24/01/2019;22;1;n/d;2;2;n/d;3
24/01/2019;23;1;n/d;2;2;n/d;2
24/01/2019;24;1;n/d;2;2;n/d;1
25/01/2019;1;1;n/d;1;1;n/d;1
25/01/2019;2;0;n/d;1;1;n/d;1
25/01/2019;3;1;n/d;2;2;n/d;1
25/01/2019;4;1;n/d;2;2;n/d;1
25/01/2019;5;1;n/d;2;1;n/d;2
25/01/2019;6;1;n/d;2;1;n/d;2
25/01/2019;7;1;n/d;2;2;n/d;2
25/01/2019;8;1;n/d;2;2;n/d;3
25/01/2019;9;1;n/d;2;2;n/d;3
25/01/2019;10;1;n/d;2;2;n/d;3
25/01/2019;11;1;n/d;2;2;n/d;3
25/01/2019;12;1;n/d;2;2;n/d;3
25/01/2019;13;1;n/d;3;2;1;2
25/01/2019;14;1;2;2;2;1;2
25/01/2019;15;1;2;2;2;1;2
25/01/2019;16;1;2;2;2;1;2
25/01/2019;17;1;2;2;2;1;2
25/01/2019;18;0;2;2;1;1;2
25/01/2019;19;0;2;2;1;1;2
25/01/2019;20;0;2;2;1;1;2
25/01/2019;21;0;2;2;1;1;2
25/01/2019;22;0;2;2;1;1;2
25/01/2019;23;0;2;2;1;1;2
25/01/2019;24;0;1;2;1;0;2
26/01/2019;1;0;1;0;2;0;1
26/01/2019;2;0;0;0;2;1;1
26/01/2019;3;0;1;0;3;1;1
26/01/2019;4;0;1;1;3;1;2
26/01/2019;5;0;1;1;3;1;2
26/01/2019;6;0;1;1;3;1;1
26/01/2019;7;0;2;1;2;1;1
26/01/2019;8;0;2;1;2;1;2
26/01/2019;9;0;1;2;3;1;2
26/01/2019;10;0;1;2;3;1;2
26/01/2019;11;0;1;2;2;1;2
26/01/2019;12;0;2;2;3;1;1
26/01/2019;13;0;1;2;3;1;1
26/01/2019;14;0;1;2;2;1;2
26/01/2019;15;0;1;3;3;1;1
26/01/2019;16;0;2;2;3;1;2
26/01/2019;17;1;1;2;3;1;1
26/01/2019;18;0;1;3;2;1;1
26/01/2019;19;0;1;3;1;1;2
26/01/2019;20;0;0;3;2;1;2
26/01/2019;21;0;0;3;3;1;1
26/01/2019;22;0;0;3;2;1;1
26/01/2019;23;0;0;3;1;2;2
26/01/2019;24;0;0;3;1;0;1
27/01/2019;1;0;0;0;1;0;1
27/01/2019;2;0;0;0;1;0;1
27/01/2019;3;0;0;1;1;0;1
27/01/2019;4;0;0;1;0;0;1
27/01/2019;5;0;0;1;0;0;1
27/01/2019;6;0;0;1;2;0;1
27/01/2019;7;0;0;1;2;0;1
27/01/2019;8;0;0;1;0;0;1
27/01/2019;9;0;0;1;0;0;1
27/01/2019;10;0;0;1;1;0;1
27/01/2019;11;0;0;2;1;0;1
27/01/2019;12;0;0;1;0;0;1
27/01/2019;13;0;0;2;0;0;1
27/01/2019;14;0;0;2;0;0;1
27/01/2019;15;0;1;2;0;0;1
27/01/2019;16;0;1;2;0;0;1
27/01/2019;17;0;1;2;1;0;3
27/01/2019;18;0;1;2;1;0;5
27/01/2019;19;0;2;2;1;0;2
27/01/2019;20;0;1;2;1;0;2
27/01/2019;21;0;1;2;1;0;2
27/01/2019;22;0;1;2;1;0;2
27/01/2019;23;0;1;2;1;1;2
27/01/2019;24;0;0;2;1;1;3
28/01/2019;1;0;0;3;1;1;1
28/01/2019;2;0;0;2;2;1;2
28/01/2019;3;0;0;2;2;1;1
28/01/2019;4;0;0;2;2;1;2
28/01/2019;5;0;1;2;2;1;2
28/01/2019;6;0;2;2;2;1;2
28/01/2019;7;0;3;2;3;1;5
28/01/2019;8;0;2;3;3;1;6
28/01/2019;9;0;2;n/d;n/d;2;6
28/01/2019;10;0;2;2;2;5;7
28/01/2019;11;0;2;2;2;6;4
28/01/2019;12;0;1;2;1;3;3
28/01/2019;13;0;2;2;1;2;2
28/01/2019;14;0;2;2;1;2;2
28/01/2019;15;0;1;2;1;3;1
28/01/2019;16;0;1;2;1;1;1
28/01/2019;17;0;2;2;1;1;1
28/01/2019;18;0;2;2;1;1;1
28/01/2019;19;0;3;2;2;1;2
28/01/2019;20;0;2;2;1;1;2
28/01/2019;21;0;2;2;1;1;2
28/01/2019;22;1;1;2;2;1;2
28/01/2019;23;0;1;2;2;1;4
28/01/2019;24;0;1;2;2;1;4
29/01/2019;1;0;1;1;3;2;4
29/01/2019;2;0;1;n/d;3;1;3
29/01/2019;3;0;1;n/d;3;1;2
29/01/2019;4;0;1;n/d;2;1;2
29/01/2019;5;0;2;n/d;3;1;3
29/01/2019;6;0;4;n/d;3;1;3
29/01/2019;7;0;4;n/d;3;1;3
29/01/2019;8;0;3;2;3;1;4
29/01/2019;9;0;3;1;3;1;4
29/01/2019;10;0;2;0;3;1;4
29/01/2019;11;0;2;n/d;2;2;3
29/01/2019;12;1;2;n/d;2;2;3
29/01/2019;13;1;2;n/d;2;2;2
29/01/2019;14;1;1;n/d;2;1;2
29/01/2019;15;0;1;n/d;2;1;2
29/01/2019;16;0;1;n/d;1;1;1
29/01/2019;17;0;1;n/d;2;1;1
29/01/2019;18;0;1;n/d;2;1;1
29/01/2019;19;0;1;n/d;1;1;1
29/01/2019;20;0;1;n/d;1;1;1
29/01/2019;21;0;1;n/d;1;2;1
29/01/2019;22;0;2;n/d;1;2;1
29/01/2019;23;0;1;n/d;1;1;1
29/01/2019;24;0;1;n/d;1;0;1
30/01/2019;1;1;0;n/d;1;0;1
30/01/2019;2;1;0;n/d;1;0;1
30/01/2019;3;1;0;n/d;1;0;1
30/01/2019;4;1;0;n/d;1;0;1
30/01/2019;5;1;0;n/d;1;0;1
30/01/2019;6;0;0;n/d;1;0;1
30/01/2019;7;0;1;n/d;2;0;2
30/01/2019;8;0;1;n/d;2;1;3
30/01/2019;9;0;2;n/d;3;1;3
30/01/2019;10;0;2;1;3;1;2
30/01/2019;11;0;2;1;3;1;2
30/01/2019;12;0;2;1;2;1;2
30/01/2019;13;0;1;1;3;1;2
30/01/2019;14;0;2;1;3;0;1
30/01/2019;15;1;2;1;2;0;1
30/01/2019;16;0;2;1;2;1;1
30/01/2019;17;1;2;1;2;1;1
30/01/2019;18;0;2;1;2;1;1
30/01/2019;19;0;2;1;2;1;1
30/01/2019;20;1;2;n/d;2;1;1
30/01/2019;21;0;2;0;2;0;1
30/01/2019;22;0;3;1;2;1;2
30/01/2019;23;0;2;n/d;2;1;2
30/01/2019;24;0;2;0;2;0;2
31/01/2019;1;0;2;n/d;2;0;1
31/01/2019;2;0;1;n/d;2;0;2
31/01/2019;3;0;0;0;2;0;2
31/01/2019;4;0;0;n/d;2;0;3
31/01/2019;5;1;1;n/d;1;0;2
31/01/2019;6;0;1;0;1;0;2
31/01/2019;7;0;2;0;2;0;2
31/01/2019;8;0;2;1;2;0;2
31/01/2019;9;0;1;0;2;0;3
31/01/2019;10;1;1;1;2;1;2
31/01/2019;11;0;1;1;2;1;2
31/01/2019;12;0;2;0;2;1;2
31/01/2019;13;0;1;1;2;1;3
31/01/2019;14;0;1;n/d;2;1;2
31/01/2019;15;0;1;0;2;1;2
31/01/2019;16;0;1;0;2;1;2
31/01/2019;17;0;1;0;1;1;1
31/01/2019;18;0;0;0;1;1;1
31/01/2019;19;0;0;0;1;1;1
31/01/2019;20;0;0;0;1;1;1
31/01/2019;21;0;0;0;1;1;2
31/01/2019;22;0;0;0;1;1;1
31/01/2019;23;0;2;0;1;1;1
31/01/2019;24;0;1;0;1;0;2
01/02/2019;1;0;0;0;0;0;1
01/02/2019;2;0;0;0;0;1;2
01/02/2019;3;0;0;0;1;1;2
01/02/2019;4;0;0;0;1;1;2
01/02/2019;5;0;0;0;1;1;1
